player_name,team,pick,pid,pts,ast,stl,blk,treb,Ortg,drtg,year,ht,elevation (m),drafted,...16,...17
Jontray Harris,Oral Roberts,NA,48102,5.8667,1.6,0.3667,0.1,4.2333,103.3,116.386,2018,6.4,200,0,NA,NA
Satchel Pierce,Penn St.,NA,48111,1.5833,0.125,0.125,0.2083,1.625,73.6,99.3016,2018,7,370,0,NA,NA
Janai Raynor Powell,South Carolina St.,NA,48163,8.1562,3.3125,1,0.1875,3.6875,101.2,113.42,2018,5.1,76,0,NA,NA
Joseph Smoyer,Portland,NA,48176,1.7826,0.1739,0.1304,0.4348,1.087,100.2,109.889,2018,6.11,45,0,NA,NA
Nikola Djogo,Notre Dame,NA,48217,2.5938,0.7188,0.25,0.2188,2.2188,87.1,105.849,2018,6.7,224,0,NA,NA
Omer Yurtseven,North Carolina St.,NA,48219,13.4848,0.4545,0.4848,1.8182,6.7273,120.2,100.742,2018,7,123,0,NA,NA
Drake Wilks,Grambling St.,NA,48281,4.2857,0.3929,0.4286,0.1429,2.1786,91.2,103.587,2018,6.6,92,0,NA,NA
Ikenna Ndugba,Bryant,NA,48285,13.7742,4.6452,1.9677,0.0323,4.1613,95.2,114.864,2018,6,120,0,NA,NA
Darral Willis Jr.,Wichita St.,NA,48286,10.4545,1,0.2424,0.4242,6.0303,109.4,99.348,2018,6.9,426,0,NA,NA
Harrison Kay,Central Connecticut,NA,48290,1.25,0.0833,0,0,1.0833,87.4,108.964,2018,6.11,44,0,NA,NA
Zigmars Raimo,Hawaii,NA,48318,2.68,0.48,0.28,0.04,1.72,99.5,99.9096,2018,6.7,29,0,NA,NA
Gibson Johnson,Hawaii,NA,48321,10.3667,1.3333,0.6333,0.6333,4.6667,107.6,97.9647,2018,6.8,29,0,NA,NA
Zach Norvell Jr.,Gonzaga,NA,48366,12.7297,2.2973,1.1351,0.0811,3.8649,119.1,97.2729,2018,6.5,582,0,NA,NA
Fred Haywood,McNeese St.,NA,48378,1.2308,0,0.3077,0,0.6923,124.1,108.97,2018,6.5,4,0,NA,NA
Kelvin Henry Jr.,McNeese St.,NA,48384,1.5,0.6429,0.3571,0.0714,0.5714,101.9,112.091,2018,6,4,0,NA,NA
Christian Peevy,Incarnate Word,NA,48422,7.75,0.5,0.3571,0.3929,3.6071,100.3,111.971,2018,6.6,198,0,NA,NA
Nai Carlisle,San Jose St.,NA,48487,4.0526,1.8421,0.4737,0,1.8421,97.3,111.976,2018,6.2,26,0,NA,NA
Isaac Mbuyamba,Kennesaw St.,NA,48507,3.0667,0.2667,0.2333,0.8667,4.3667,92.9,110.634,2018,6.6,324,0,NA,NA
Luka Vulikic,Eastern Washington,NA,48533,6.3333,2.2222,0.6667,0.2222,3.2222,88.8,105.984,2018,6.6,745,0,NA,NA
Matthew Johnson,Southern Utah,NA,48567,0.9333,0.4,0.2667,0,0.5333,54.7,114.091,2018,6.4,1770,0,NA,NA
Yalim Olcay,Western Carolina,NA,48572,0.4375,0.1875,0.125,0,0.5625,63.8,107.106,2018,6.8,640,0,NA,NA
Adam Sledd,Western Carolina,NA,48580,1.8,0.2,0.0667,0.1667,1.2,99.3,114.183,2018,6.8,640,0,NA,NA
Tyler Hooker,Kennesaw St.,NA,48597,10.7667,2.6,1.2667,0.1333,2.6667,90.6,110.681,2018,6,324,0,NA,NA
Brandon Gonzalez,Southeastern Louisiana,NA,48616,2.15,0.2,0.15,0.05,1.3,128.5,105.79,2018,6.6,13,0,NA,NA
Kevon Harris,Stephen F. Austin,NA,48618,14.5455,1.303,1,0.2121,5.4848,111.9,96.9262,2018,6.6,96,0,NA,NA
Everett Winchester,Wright St.,NA,48621,8,1.1212,0.3939,0.2727,3.7576,94,96.9583,2018,6.6,268,0,NA,NA
Jonathan Baehre,UNC Asheville,NA,48748,7.4118,0.9706,0.6471,1.7941,4.6176,111.4,101.49,2018,6.9,650,0,NA,NA
Breein Tyree,Mississippi,NA,48763,10.8438,2.8125,0.6875,0.2812,2.1875,99.4,112.288,2018,6.2,155,0,NA,NA
Justas Furmanavicius,Mississippi,NA,48764,3.1562,0.375,0.4688,0.6875,3.0312,117.1,109.359,2018,6.7,155,0,NA,NA
Talbott Denny,Arizona,NA,48786,0.3333,0,0,0,0,48.5,112.661,2018,6.5,354,0,NA,NA
Lavelle Scottie,Air Force,NA,48787,12.1613,1.3871,0.7097,0.4516,4.3871,95.4,108.437,2018,6.6,67,0,NA,NA
Ross Cummings,Mercer,NA,48809,8.6786,0.5,0.2857,0.0357,1.6071,119.8,111.435,2018,6.3,133,0,NA,NA
Mac Brydon,Mercer,NA,48810,0.8462,0.0769,0,0.0769,0.5385,103,107.236,2018,6.1,133,0,NA,NA
Justin Gorham,Towson,NA,48821,9.8125,0.75,0.3438,0.1875,6.7188,111.2,104.075,2018,6.7,113,0,NA,NA
Justin Pierce,William & Mary,NA,48824,14.7097,2.4194,0.9032,0.6129,8.6129,116.6,112.847,2018,6.7,23,0,NA,NA
Deon Baker,St. Francis PA,NA,48825,1.5833,0.1667,0.1667,0,0.9167,64.5,110.288,2018,6.5,595,0,NA,NA
Brandon Tabb,Bethune Cookman,NA,48829,18.9,1.6333,1.5333,0.3667,3.6333,110.1,103.987,2018,6.4,2,0,NA,NA
D'Quan Applewhite,SIU Edwardsville,NA,48832,1.5,0,0,0,0.5,81.9,110.139,2018,6.3,172,0,NA,NA
Lucas N'Guessan,Oklahoma St.,NA,48838,1.4231,0.3462,0.2692,0.4231,1.8846,98.3,100.871,2018,7,286,0,NA,NA
Kienan Walter,North Dakota,NA,48845,4.9062,0.5625,0.6562,0.1562,2.3125,98.4,111.113,2018,6.9,250,0,NA,NA
Benson Osayande,Montana St.,NA,48848,2.1429,0.1429,0.2381,0.0952,1.2381,100,109.799,2018,6.9,1498,0,NA,NA
Joe Mvuezolo Jr.,Montana St.,NA,48849,7.8125,0.7812,0.5625,0.5938,3.4062,95.7,108.94,2018,6.6,1498,0,NA,NA
Dan Robinson,Norfolk St.,NA,48889,2.931,0.2414,0.069,0.7241,3.2414,82,103.913,2018,7,3,0,NA,NA
Jamal Thomas,Charleston Southern,NA,48903,2.1,0.8,0.1,0.2,0.9,74.8,110.761,2018,6.3,12,0,NA,NA
Tanner Lohaus,Northern Iowa,NA,48905,1.1429,0.2857,0.1429,0.1429,1.4286,88.5,97.0705,2018,6.7,279,0,NA,NA
Jack Stevens,Holy Cross,NA,48910,0,0,0,0,1,61.6,103.785,2018,6.1,176,0,NA,NA
David Jean-Baptiste,Chattanooga,NA,49010,6.2727,1.9091,0.7879,0.0909,2.1212,94,111.667,2018,6.1,204,0,NA,NA
Nat Dixon,Chattanooga,NA,49011,13.8387,1.9032,1,0.2581,4.6129,106.4,110.134,2018,6.4,204,0,NA,NA
Reginald Gee,Alabama St.,NA,49044,15.5806,0.9677,0.6452,0.4516,4.6452,113.7,112.162,2018,6.3,79,0,NA,NA
Emanual Shepherd,Southern,NA,49152,6.6364,1.1515,0.6667,0.7273,5.3939,96.3,102.866,2018,6.8,19,0,NA,NA
Jordan Chatman,Boston College,NA,49173,12.8824,1.5882,0.6471,0.0294,2.9412,121.5,109.822,2018,6.5,47,0,NA,NA
John Fulkerson,Tennessee,NA,49184,1.7333,0.5333,0.5333,0.3,1.6333,88.7,94.0815,2018,6.9,286,0,NA,NA
John Kiser,Valparaiso,NA,49192,2.7692,0.8846,0.4615,0.2308,3.6923,112.2,101.681,2018,6.5,196,0,NA,NA
Jordan Berry,Jackson St.,NA,49237,2.4783,0.3043,0.3043,0,0.8696,82.9,107.61,2018,6.1,205,0,NA,NA
Travon Harper,Arkansas Pine Bluff,NA,49240,10.6,0.7143,0.5714,0.8571,4.7714,108.5,103.1,2018,6.8,69,0,NA,NA
Demetrice Clopton,Jackson St.,NA,49243,1.8824,0.2353,0.1176,0,1.9412,85.5,103.742,2018,6.9,205,0,NA,NA
Mason Faulkner,Northern Kentucky,NA,49277,5.5625,2.25,0.7188,0,1.8438,104.6,97.2732,2018,6.1,254,0,NA,NA
Shea Rush,North Carolina,NA,49378,0.35,0.1,0.15,0.15,0.3,53.6,87.0101,2018,6.5,134,0,NA,NA
Brandon Robinson,North Carolina,NA,49379,1.7429,0.6286,0.1714,0.1429,1.3714,104.4,105.272,2018,6.5,134,0,NA,NA
Costa Anderson,Albany,NA,49385,3.2414,0.7241,0.2759,0,0.8966,108.7,104.67,2018,6.2,115,0,NA,NA
Juan Sabino II,Colorado St.,NA,49419,1,0,0,0,1.5,100.4,108.308,2018,5.11,1525,0,NA,NA
Kaelen Malone,Wichita St.,NA,49447,0.4286,0.8571,0,0,0.5714,56,105.719,2018,6,426,0,NA,NA
Jake Scoggins,Arkansas St.,NA,49473,0.96,0.12,0.12,0.04,1.08,77.4,112.741,2018,6.9,98,0,NA,NA
Maishe Dailey,Iowa,NA,49485,4.9394,1.5758,0.303,0.0606,1.9394,105.2,113.198,2018,6.7,219,0,NA,NA
Dederick Lee,South Alabama,NA,49506,3.5312,2.2188,0.4375,0.0938,1.6562,90.7,101.716,2018,6,30,0,NA,NA
Justin Kier,George Mason,NA,49529,11,2.3333,1.2727,0.1212,4.6364,91.6,106.441,2018,6.4,135,0,NA,NA
Josh Ferguson,Winthrop,NA,49544,10.1613,0.9032,0.6774,1.0968,7.3871,114.1,98.768,2018,6.8,205,0,NA,NA
Brooks DeBisschop,Northern Arizona,NA,49545,5.2414,1.069,0.8621,0.4483,7.4483,85.5,107.686,2018,6.9,2101,0,NA,NA
Brandon Rosser,UC Riverside,NA,49557,5.9032,0.9032,0.2903,0.6452,3.6129,99.1,103.94,2018,6.7,323,0,NA,NA
Grant Fogerty,Arizona St.,NA,49641,0,0.0833,0,0,0,34.8,112.884,2018,6,354,0,NA,NA
Justin Cole,St. John's,NA,49644,0,0,0.1667,0,0.6667,0,98.4194,2018,6.2,39,0,NA,NA
Dede Reynolds,Georgia Southern,NA,49645,0.8,0,0.2,0,0.8,64.8,94.7118,2018,5.11,77,0,NA,NA
Ryan Woolridge,North Texas,NA,49686,12.6316,5.6579,1.3421,0.4474,5.1579,97.8,101.59,2018,6.3,140,0,NA,NA
David Maynard,Colgate,NA,50190,2.8571,0,0.2857,0,0.8571,211.1,102.021,2018,6.4,340,0,NA,NA
Cameron Alo,Texas A&M,NA,50193,0,0.5,0.5,0,0,0,-13.8136,2018,5.9,30,0,NA,NA
Andrew Platek,North Carolina,NA,50194,2.0286,0.5143,0.0857,0.0571,1.1143,119.2,107.348,2018,6.3,134,0,NA,NA
Derrick Cook,Northeastern,NA,50201,1.5556,0.2778,0.1667,0,0.6111,93.1,104.429,2018,6.4,3,0,NA,NA
Tomas Murphy,Northeastern,NA,50205,6.5758,0.7879,0.1212,0.0909,2.3939,114.5,106.413,2018,6.8,3,0,NA,NA
Alex Barcello,Arizona,NA,50225,2.381,0.9048,0.1429,0,1.0476,108.4,107.178,2018,6.2,354,0,NA,NA
Grant Anticevich,California,NA,50227,1.4783,0.1304,0.087,0.1304,1.5652,79.3,110.821,2018,6.8,93,0,NA,NA
Deschon Winston,California,NA,50228,1.64,0.28,0.16,0,0.64,65.4,114.133,2018,6.2,93,0,NA,NA
Brad Davison,Wisconsin,NA,50234,12.0606,2.5152,1.2121,0.0303,2.303,107,105.457,2018,6.3,269,0,NA,NA
Dominik Heinzl,Cal St. Fullerton,NA,50240,2.3667,0.1333,0.2,0.1667,1.7,91.4,104.604,2018,6.7,75,0,NA,NA
Kevin Senghore-Peterson,Fairfield,NA,50249,3.0833,0.4583,0.0417,0.375,2.9167,97.6,107.959,2018,6.6,226,0,NA,NA
D.J. Harvey,Notre Dame,NA,50256,5.8421,0.5789,0.5789,0.1579,2.9474,97.7,102.931,2018,6.6,224,0,NA,NA
Terrell Brown,Pittsburgh,NA,50259,4.4194,0.5484,0.2258,1.4839,3.3548,88,106.464,2018,6.1,328,0,NA,NA
Jaylan McGill,Charlotte,NA,50261,2.6429,0.5,0.25,0,0.5,98.4,115.953,2018,6.1,203,0,NA,NA
Jay Estime',UNC Wilmington,NA,50266,5.1875,1.0312,0.375,0.0938,2.5625,96.7,116.125,2018,6.5,11,0,NA,NA
Naradain James,Illinois Chicago,NA,50269,1,0,0.3333,1,1.3333,51.4,96.02,2018,6.7,180,0,NA,NA
Jalen Crutcher,Dayton,NA,50276,9.1613,4.3548,1.0323,0.129,3.0968,104.1,108.908,2018,6.1,237,0,NA,NA
Tre' Maloney,Florida Atlantic,NA,50285,0.6667,0,0,0,0.3333,0,111.722,2018,6.7,3,0,NA,NA
Luka Vasic,Charlotte,NA,50286,3.75,0.875,0.375,0,2.625,85.4,112.086,2018,6.8,203,0,NA,NA
Bryant Thomas,Charlotte,NA,50287,2.2,0.2,0.2,0.8,2.5,81.8,110.581,2018,6.9,203,0,NA,NA
Marcus Reed,Marshall,NA,50289,0.3333,1,0,0,1.3333,75,106.45,2018,5.9,166,0,NA,NA
Matt Beachler,Central Michigan,NA,50298,2.1176,0.4412,0.3529,0.0882,0.9412,92.2,108.681,2018,6.4,240,0,NA,NA
Jajuan Starks,Eastern Illinois,NA,50305,8.7097,0.8387,0.5161,0.4516,4.0323,90.7,106.627,2018,6.4,211,0,NA,NA
Riley Voss,Cornell,NA,50320,0.6667,0.3333,0,0,1.5,62.4,116.716,2018,6.6,273,0,NA,NA
Jake Kuhn,Cornell,NA,50321,2.3125,0.1875,0,0,0.8125,103.9,117.124,2018,6.6,273,0,NA,NA
Isaac Letoa,Dartmouth,NA,50325,1.0625,0.875,0.375,0.0625,0.5625,68.4,107.517,2018,6.1,165,0,NA,NA
Rio Haskett,Harvard,NA,50327,3.4375,1.0625,0.625,0.0312,1.7188,80.4,100.134,2018,6.3,3,0,NA,NA
Garrett Kingman,Idaho,NA,50336,0.8333,0.1667,0.0833,0.0833,1.25,114.5,103.581,2018,6.6,790,0,NA,NA
Karl Nicholas,Montana,NA,50337,NA,NA,NA,NA,NA,95.9,NA,2018,6.8,982,0,NA,NA
Juhwan Harris-Dyson,California,NA,50352,6.2333,1.0333,1.1333,0.2333,3.4,91.6,108.155,2018,6.5,93,0,NA,NA
Mark Laros,Southeast Missouri St.,NA,50354,3.8148,0.3333,0.2963,0.4074,3.4815,101.2,112.974,2018,6.1,127,0,NA,NA
Jahvon Blair,Georgetown,NA,50355,9.0333,1.7333,0.4,0,2.1667,99.3,111.192,2018,6.3,43,0,NA,NA
Jose Alvarado,Georgia Tech,NA,50358,12.12,3.08,1.72,0.08,3.72,106.2,103.051,2018,6,283,0,NA,NA
Bryan Trimble Jr.,St. John's,NA,50363,3.125,0.4062,0.25,0.0625,1.1562,107.2,109.489,2018,6.3,39,0,NA,NA
Peace Ilegomah,Pittsburgh,NA,50368,0.6957,0.1304,0.087,0.3478,0.9565,73.3,106.303,2018,6.9,328,0,NA,NA
Austin Katstra,Virginia,NA,50371,1,0,0.1,0,0.5,104.2,80.2308,2018,6.6,201,0,NA,NA
Brennen Woods,Northern Illinois,NA,50383,0,0.3333,0,0,0.3333,0,120.648,2018,6.4,268,0,NA,NA
Jordan Hardwick,Coppin St.,NA,50390,2.1333,0,0.0667,0.8667,2.0667,74.8,104.935,2018,6.7,10,0,NA,NA
Edon Maxhuni,Long Beach St.,NA,50391,6.1515,1,0.3636,0,1.6667,90.8,113.178,2018,6.2,4,0,NA,NA
Jachai Simmons,New Mexico,NA,50397,3.36,0.72,0.72,0.28,1.64,103.4,106.511,2018,6.7,1577,0,NA,NA
Nelly Cummings,Bowling Green,NA,50413,3.6333,0.9667,0.6667,0.0667,1.1333,91.1,108.41,2018,6,212,0,NA,NA
Blake Huggins,Ball St.,NA,50414,0,0,0,0,0,0,113.877,2018,6.1,286,0,NA,NA
Tshiefu Ngalakulondi,St. Bonaventure,NA,50430,2.3333,0.3333,0.3889,0.3333,1.3333,124,84.1027,2018,6.6,435,0,NA,NA
Noah Morgan,Fairleigh Dickinson,NA,50437,11,1.3667,0.8,0.7,4.9,105.9,109.088,2018,6.5,2,0,NA,NA
Mike Parks Jr.,Memphis,NA,50441,8.1176,0.6471,0.2353,0.6471,4.5,108.7,108.292,2018,6.8,100,0,NA,NA
Jimmy Boeheim,Cornell,NA,50445,3.1923,0.5,0.0385,0.2308,2.1923,84.1,115.534,2018,6.8,273,0,NA,NA
Jaron Faulds,Columbia,NA,50446,4.4615,0.3846,0.3077,1,3.2308,105.6,107.838,2018,6.1,42,0,NA,NA
Ruben Fuamba,Northern Arizona,NA,50461,1.4211,0.1053,0.1053,0.5789,3.1579,79.3,107.968,2018,6.9,2101,0,NA,NA
Corey Tillery,Tennessee Tech,NA,50479,1.8333,0.2778,0.2778,0,0.6111,71.8,107.583,2018,6,340,0,NA,NA
Zafir Williams,Loyola Marymount,NA,50488,6.5484,0.6774,0.3871,0.2903,3.5161,109.4,114.401,2018,6.6,43,0,NA,NA
Jade Smith,Pepperdine,NA,50489,3.9167,1.2083,0.9167,0.25,2.5833,84.8,112.116,2018,6.4,233,0,NA,NA
Dylan Causwell,Loyola Marymount,NA,50490,0.5,0,0,0.25,0.5,42.5,105.509,2018,6.7,43,0,NA,NA
Patrick Geha,Oklahoma,NA,50492,0.4,0,0,0,0.4,62.1,108.839,2018,6.5,355,0,NA,NA
Chris Teahan,Kansas,NA,50497,1.0909,0.0909,0,0,0.6364,91.9,104.174,2018,6.4,310,0,NA,NA
Duje Radja,Elon,NA,50501,1.3333,0,0.1667,0,0.6667,130.4,114.451,2018,6.8,216,0,NA,NA
Clayton Crawford,TCU,NA,50503,0,0,0,0,0.1667,0,112.569,2018,6.3,204,0,NA,NA
TJ Parham,Green Bay,NA,50509,5.2593,0.6296,0.6296,0.037,2.4074,81,105.657,2018,6.7,182,0,NA,NA
Cameron Mack,Stephen F. Austin,NA,50515,0,0,0,0,0,0,106.539,2018,6.3,96,0,NA,NA
Bryce Moragne,Florida A&M,NA,50522,0.7778,0.2222,0.1111,0,0.4444,111.9,115.584,2018,6.5,48,0,NA,NA
Matt Jasaitis,Santa Clara,NA,50535,0,0.5,0,0,0.25,19.3,113.516,2018,5.11,23,0,NA,NA
Jalen King,Eastern Michigan,NA,50540,0,0,0.2,0.45,0.75,20.7,97.9897,2018,6.9,226,0,NA,NA
Jelani Pruitt,Chicago St.,NA,50545,6.5667,0.8,0.5333,0.1,3.8667,83.5,118.511,2018,6.5,181,0,NA,NA
Anthony Harris,Chicago St.,NA,50546,5.75,1.2143,0.9286,0.5,2.5714,92.4,120.333,2018,6.5,181,0,NA,NA
Simeon Henton,Chicago St.,NA,50547,2,0.7273,0.5455,0,0.0909,92.5,122.19,2018,6.2,181,0,NA,NA
Christian David,Butler,NA,50550,1.12,0.36,0.16,0.04,0.6,86.2,105.345,2018,6.6,230,0,NA,NA
Jamie Orme,Portland St.,NA,50554,4,0.2903,0.9032,0.6129,3.129,92.9,101.246,2018,6.7,44,0,NA,NA
Kevin Hicks,Sacramento St.,NA,50555,4.6774,0.5484,0.2581,0,1.4194,96.6,115.313,2018,5.11,12,0,NA,NA
Wyatt Wilkes,Florida St.,NA,50567,0.6667,0.5,0.1667,0.3333,1.5,48.4,99.4018,2018,6.8,24,0,NA,NA
Richard Feagin,Morehead St.,NA,50568,1.1579,0.6316,0.1579,0,1.1579,85.8,111.355,2018,6,304,0,NA,NA
Justin Lindner,Florida St.,NA,50573,0,0.4,0,0,0.2,35.3,105.875,2018,6.1,24,0,NA,NA
Vin Baker Jr.,Boston College,NA,50575,1.8621,0.1724,0.1034,0.069,0.931,79.2,108.757,2018,6.7,47,0,NA,NA
Dajour Dickens,Providence,NA,50588,2,0,0,0.3333,1,116.3,94.9342,2018,7,46,0,NA,NA
Makai Ashton-Langford,Providence,NA,50594,4.1935,1.6774,0.6452,0.1613,1.6774,79.6,101.526,2018,6.3,46,0,NA,NA
Andrew Fonts,Providence,NA,50595,0.25,0,0.125,0,0,74.2,99.4541,2018,6.2,46,0,NA,NA
Nate Watson,Providence,NA,50597,6.7143,0.1143,0.2,0.7429,1.9429,110.6,104.991,2018,6.1,46,0,NA,NA
Richard Henderson,Austin Peay,NA,50604,3.6875,0.1562,0.2188,0.4062,2.4062,92.8,105.198,2018,6.6,145,0,NA,NA
Patrick Herlihy,Syracuse,NA,50606,0.5,0,0,0,0.25,106.4,96.6015,2018,6.6,116,0,NA,NA
Howard Washington,Syracuse,NA,50611,1.0556,0.5556,0.3333,0.0556,0.8333,84.7,95.887200000000007,2018,6.3,116,0,NA,NA
Bourama Sidibe,Syracuse,NA,50614,2.7,0.1333,0.3333,0.6667,3.2,93.1,95.3897,2018,6.1,116,0,NA,NA
Javante McCoy,Boston University,NA,50616,8.871,1.6774,0.9355,0.1613,2.5806,97.4,107.957,2018,6.5,4,0,NA,NA
Nick Macarchuk,American,NA,50620,1,0.7222,0.4444,0.1111,1.2778,103.6,111.433,2018,6.6,114,0,NA,NA
Tyler McFarland,American,NA,50622,1.5,0,0,0,0.5,300,98.79,2018,6.2,114,0,NA,NA
Brandon Better,Southern Utah,NA,50627,12.7742,1.2903,0.9355,0.0323,2.3871000000000002,95.5,112.149,2018,6.3,1770,0,NA,NA
Caleb Starks,Northwestern St.,NA,50630,1.5556,0.3333,0.1852,0,1.0741,64,115.285,2018,6.3,37,0,NA,NA
Connor McCaffery,Iowa,NA,50631,2,1.75,0.5,0,1,107.7,112.243,2018,6.5,219,0,NA,NA
Shawndale Jones,NJIT,NA,50647,6.4333,1,0.5333,0.0667,2.6667,102.9,106.744,2018,6.3,4,0,NA,NA
Trent Frazier,Illinois,NA,50663,12.4688,3.0938,1.6875,0.0312,1.75,102,103.886,2018,6.1,229,0,NA,NA
Jamion Wright,Sacramento St.,NA,50670,0.75,0.0833,0.1667,0,0.25,54.2,114.093,2018,5.11,12,0,NA,NA
Gabe Grant,Houston,NA,50680,2.1667,0.1667,0.1667,0.125,1.0833,108.4,94.3676,2018,6.4,12,0,NA,NA
Kamil Chapman,Longwood,NA,50693,4.931,0.3793,0.6552,0,1.3793,86.6,108.358,2018,6.1,107,0,NA,NA
Kortrijk Miles,New Mexico St.,NA,50698,0.7857,0.1429,0,0,0.5,107.8,100.936,2018,6.4,1203,0,NA,NA
Shunn Buchanan,New Mexico St.,NA,50700,2.1176,1.6176,0.3529,0.0294,1.7353,79.5,95.9084,2018,6,1203,0,NA,NA
Kyvon Davenport,Memphis,NA,50706,13.2647,0.7941,0.6176,1.2353,6.1471,115.3,104.794,2018,6.8,100,0,NA,NA
Brennan Corrigan,Seattle,NA,50710,1.5,0,0,0,0,300,114.256,2018,6.4,87,0,NA,NA
Brycen Bush,Wichita St.,NA,50722,0.75,0,0,0,0.25,49.5,107.183,2018,6,426,0,NA,NA
Jacob Herrs,Wichita St.,NA,50724,0.6667,0.3333,0,0,0.3333,208.7,106.609,2018,6.3,426,0,NA,NA
Terrence Parker,Tennessee Martin,NA,50736,4.7742000000000004,0.5806,0.4516,0.4839,4.8387,91.6,101.346,2018,6.9,124,0,NA,NA
Matt Weir,Fort Wayne,NA,50743,5.0303,2.697,0.4242,0,1.3939,102.4,111.933,2018,6.1,236,0,NA,NA
Jerry Perry,Texas Southern,NA,50751,3.8182,1.7273,0.5455,0,1.3636,93.1,113.179,2018,6.3,13,0,NA,NA
Rocky Kreuser,North Dakota St.,NA,50754,3.6562,0.375,0.0938,0.2188,1.9688,100.6,109.026,2018,6.9,274,0,NA,NA
Hunter Maldonado,Wyoming,NA,50768,5.2759,1.4138,0.9655,0.1724,2.1724,97,103.591,2018,6.7,2205,0,NA,NA
J.T. Trauber,Rice,NA,50775,0,0.25,0,0,0.25,22.5,111.803,2018,5.1,14,0,NA,NA
Anthony Adger,Florida Atlantic,NA,50778,6.0645,2.3226,0.6129,0,1.9032,78.8,105.428,2018,6.1,3,0,NA,NA
Justyn Hamilton,Temple,NA,50795,0.2727,0.1818,0.1818,0.1818,0.3636,53.3,96.1856,2018,6.1,27,0,NA,NA
De'Vondre Perry,Temple,NA,50796,3.0323,0.4194,0.4194,0.3871,1.8065,95.9,102.535,2018,6.6,27,0,NA,NA
Cameron Benford,Fort Wayne,NA,50804,0.96,0.2,0.16,0.12,2,92.3,107.022,2018,6.8,236,0,NA,NA
Jordan McKenzie,Stony Brook,NA,50812,3.25,2.2857,0.6071,0.0714,1.25,84,104.54,2018,6.1,45,0,NA,NA
Scott Hitchon,Canisius,NA,50816,1.619,0.1429,0.0476,0.4286,1.0952,86.1,100.645,2018,6.8,183,0,NA,NA
Marques Wilson,Lehigh,NA,50831,5.3793,1.2069,0.7931,0.1379,2.5517,113.6,106.622,2018,6.4,283,0,NA,NA
Luke Johnson,Loyola MD,NA,50835,1.5833,0.375,0.1667,0,0.9167,116.7,113.043,2018,6.2,99,0,NA,NA
Devin Gilmore,Murray St.,NA,50836,0.7692,0,0.0769,0.0769,0.9231,117,78.6442,2018,6.6,160,0,NA,NA
Juan Hood,Prairie View A&M,NA,50841,0.9259,0.2963,0.037,0,0.3333,124.6,108.901,2018,5.9,85,0,NA,NA
Callum Kimberley,Idaho St.,NA,50846,0,0,0.2857,0,0.1429,20.2,102.236,2018,6.8,1391,0,NA,NA
David Beatty,South Carolina,NA,50855,2.9655,0.8276,0.4138,0.069,0.9655,67.7,101.629,2018,6.2,95,0,NA,NA
Mitch Ballock,Creighton,NA,50869,7.303,1.9091,0.7273,0.2121,2.8788,104.3,103.821,2018,6.5,339,0,NA,NA
JoJo Walker,Portland,NA,50871,7.8125,2.4375,0.9375,0,2.0625,91.8,112.699,2018,6.1,45,0,NA,NA
Ty-Shon Alexander,Creighton,NA,50873,5.5455,1.7576,0.2727,0.1212,2.0909,100.1,106.831,2018,6.4,339,0,NA,NA
Sam Iorio,American,NA,50878,14.8571,1.3214,1.3571,0.8929,6.5357,113.1,106.519,2018,6.6,114,0,NA,NA
Caleb Hollander,Belmont,NA,50885,1.8571,0.1429,0.1429,0,1.1429,104.9,100.929,2018,6.8,192,0,NA,NA
Grayson Murphy,Belmont,NA,50886,4.5,1.75,0.5,0,1.5,88.9,100.427,2018,6.1,192,0,NA,NA
Samm Jones,Drake,NA,50891,0,0,0,0,0.4,62,115.614,2018,5.11,288,0,NA,NA
JacQuess Hobbs,Eastern Kentucky,NA,50893,5.6087,3.6087,1.3913,0,2.8261,93.4,109.049,2018,6.2,306,0,NA,NA
Marten Linssen,Valparaiso,NA,50899,2.0455,0.2727,0.5455,0.3182,2,87.6,92.1398,2018,6.8,196,0,NA,NA
Shakwon Barrett,Tulane,NA,50909,0.4286,0.7143,0,0,0.1429,53.4,114.334,2018,6.5,0,0,NA,NA
Trevon Duval,Duke,NA,50910,10.2703,5.5946,1.4595,0.1351,1.973,102.9,102.317,2018,6.3,120,0,NA,NA
Jordan Tucker,Duke,NA,50913,3,0,0,0,0.5,81.2,107.921,2018,6.7,120,0,NA,NA
Jaqwan McCauley,North Dakota,NA,50931,1.6667,0,0,0,0.6667,67.8,114.503,2018,6.6,250,0,NA,NA
Brandon Rachal,LSU,NA,50937,4.4074,0.7037,0.963,0.1852,3.2593,109.2,103.44,2018,6.5,12,0,NA,NA
Jermaine Samuels,Villanova,NA,50948,1.08,0.28,0.04,0.12,1.2,76.5,102.025,2018,6.6,140,0,NA,NA
Jahlin Smith,Savannah St.,NA,50950,3.4,0.2,0.6,0.1,3.6,75.7,109.997,2018,6.7,5,0,NA,NA
Cam Christon,Boise St.,NA,50957,2,0.5714,0.0714,0.0714,1.2143,94.7,99.6374,2018,6.6,820,0,NA,NA
Alfis Pilavios,Old Dominion,NA,50966,0.4444,0.3333,0.1111,0,0.5556,202.5,90.9291,2018,6.6,4,0,NA,NA
Jordan Burns,Colgate,NA,50970,11.9355,2.9355,0.8065,0.0968,2.6452,97,108.167,2018,6,340,0,NA,NA
